,,0
ufsl_rdi,afsr_qa,0.91791169140369
afsr_qa,ufsl_rdi,0.91791169140369
afsl_nrdi06L,ufsl_iso,0.9179586285759542
ufsl_iso,afsl_nrdi06L,0.9179586285759542
afsr_iso,cfpl_nrdi06L,0.9179707084499543
cfpl_nrdi06L,afsr_iso,0.9179707084499543
afsl_qa,afsr_iso,0.9180507960841805
afsr_iso,afsl_qa,0.9180507960841805
cfpr_nrdi06L,fatl_iso,0.9181774613004974
fatl_iso,cfpr_nrdi06L,0.9181774613004974
cfpl_diameter,cfpl_area_of_end_region_2,0.9183425655000116
cfpl_area_of_end_region_2,cfpl_diameter,0.9183425655000116
fatl_iso,fatr_qa,0.9185460904419698
fatr_qa,fatl_iso,0.9185460904419698
fatl_iso,cfpr_nrdi04L,0.918677312067702
cfpr_nrdi04L,fatl_iso,0.918677312067702
fatl_iso,cfpr_iso,0.9186995365196571
cfpr_iso,fatl_iso,0.9186995365196571
slfl_irregularity,slfl_total_surface_area,0.9187390732027273
slfl_total_surface_area,slfl_irregularity,0.9187390732027273
cfpr_nrdi02L,fatl_iso,0.9187576456272037
fatl_iso,cfpr_nrdi02L,0.9187576456272037
cfpr_rdi,fatl_iso,0.9188213630657034
fatl_iso,cfpr_rdi,0.9188213630657034
ufsl_iso,afsl_nrdi04L,0.9188937695043653
afsl_nrdi04L,ufsl_iso,0.9188937695043653
afsl_nrdi02L,ufsl_iso,0.919051063113469
ufsl_iso,afsl_nrdi02L,0.919051063113469
ufsl_iso,afsl_rdi,0.9191779484079753
afsl_rdi,ufsl_iso,0.9191779484079753
ufsl_nrdi04L,afsl_qa,0.9191906242210472
afsl_qa,ufsl_nrdi04L,0.9191906242210472
afsr_iso,cfpl_nrdi04L,0.9195350505340412
cfpl_nrdi04L,afsr_iso,0.9195350505340412
slfl_area_of_end_region_2,slfl_trunk_volume,0.9195671510076502
slfl_trunk_volume,slfl_area_of_end_region_2,0.9195671510076502
fatr_iso,fatl_qa,0.9195943656305868
fatl_qa,fatr_iso,0.9195943656305868
afsl_qa,ufsl_nrdi02L,0.9196990915361795
ufsl_nrdi02L,afsl_qa,0.9196990915361795
cfpl_nrdi02L,afsr_iso,0.9198083062952306
afsr_iso,cfpl_nrdi02L,0.9198083062952306
ufsr_iso,ufsr_qa,0.9199049278629315
ufsr_qa,ufsr_iso,0.9199049278629315
afsr_iso,cfpl_rdi,0.9200302419292219
cfpl_rdi,afsr_iso,0.9200302419292219
fatr_qa,ufsl_nrdi06L,0.920042623818754
ufsl_nrdi06L,fatr_qa,0.920042623818754
ufsl_nrdi04L,fatl_iso,0.920075787436652
fatl_iso,ufsl_nrdi04L,0.920075787436652
afsl_qa,ufsl_rdi,0.9201007238445483
ufsl_rdi,afsl_qa,0.9201007238445483
afsl_iso,ufsl_nrdi06L,0.9202936805089252
ufsl_nrdi06L,afsl_iso,0.9202936805089252
afsr_number_of_tracts,afsr_area_of_end_region_1,0.9203781226939726
afsr_area_of_end_region_1,afsr_number_of_tracts,0.9203781226939726
ufsl_nrdi04L,fatl_qa,0.9204359397141002
fatl_qa,ufsl_nrdi04L,0.9204359397141002
afsl_iso,ufsr_nrdi06L,0.9204743669101195
ufsr_nrdi06L,afsl_iso,0.9204743669101195
fatl_iso,ufsl_nrdi02L,0.9205365293317368
ufsl_nrdi02L,fatl_iso,0.9205365293317368
slfl_area_of_end_region_2,slfl_number_of_tracts,0.920612653847242
slfl_number_of_tracts,slfl_area_of_end_region_2,0.920612653847242
fatl_iso,ufsl_rdi,0.9208976203402497
ufsl_rdi,fatl_iso,0.9208976203402497
ufsl_nrdi02L,fatl_qa,0.9209109460530621
fatl_qa,ufsl_nrdi02L,0.9209109460530621
cfpl_qa,ufsl_iso,0.9210529540071826
ufsl_iso,cfpl_qa,0.9210529540071826
fatl_qa,afsl_iso,0.9211821916299175
afsl_iso,fatl_qa,0.9211821916299175
fatl_qa,ufsl_rdi,0.921286918555353
ufsl_rdi,fatl_qa,0.921286918555353
ufsl_nrdi06L,fatr_iso,0.9215154520362435
fatr_iso,ufsl_nrdi06L,0.9215154520362435
cfpl_total_surface_area,cfpl_diameter,0.9216066437708633
cfpl_diameter,cfpl_total_surface_area,0.9216066437708633
ufsl_nrdi04L,fatr_qa,0.9220180089005527
fatr_qa,ufsl_nrdi04L,0.9220180089005527
fatr_qa,ufsl_nrdi02L,0.9223201576498099
ufsl_nrdi02L,fatr_qa,0.9223201576498099
fatr_qa,ufsl_rdi,0.9225552156951247
ufsl_rdi,fatr_qa,0.9225552156951247
ufsl_qa,fatl_nrdi06L,0.9227155898457506
fatl_nrdi06L,ufsl_qa,0.9227155898457506
afsl_iso,fatl_nrdi06L,0.9228615178715401
fatl_nrdi06L,afsl_iso,0.9228615178715401
cfpr_number_of_tracts,cfpr_area_of_end_region_2,0.9228935301726381
cfpr_area_of_end_region_2,cfpr_number_of_tracts,0.9228935301726381
cfpl_total_radius_of_end_regions,cfpl_radius_of_end_region_2,0.9232185621664734
cfpl_radius_of_end_region_2,cfpl_total_radius_of_end_regions,0.9232185621664734
cfpl_nrdi06L,ufsr_iso,0.9232558592386357
ufsr_iso,cfpl_nrdi06L,0.9232558592386357
ufsr_iso,fatr_iso,0.923356078467028
fatr_iso,ufsr_iso,0.923356078467028
fatr_iso,ufsl_nrdi04L,0.923539236033549
ufsl_nrdi04L,fatr_iso,0.923539236033549
afsr_iso,afsl_nrdi06L,0.9235584906193531
afsl_nrdi06L,afsr_iso,0.9235584906193531
ufsl_nrdi02L,fatr_iso,0.9238342803677554
fatr_iso,ufsl_nrdi02L,0.9238342803677554
slfr_volume,slfr_irregularity,0.9239464887214945
slfr_irregularity,slfr_volume,0.9239464887214945
fatl_nrdi04L,ufsl_qa,0.9239566391141306
ufsl_qa,fatl_nrdi04L,0.9239566391141306
ufsl_rdi,fatr_iso,0.9240588985122273
fatr_iso,ufsl_rdi,0.9240588985122273
ufsl_qa,fatl_nrdi02L,0.9240860070100824
fatl_nrdi02L,ufsl_qa,0.9240860070100824
fatl_iso,cfpl_nrdi06L,0.9241424552473239
cfpl_nrdi06L,fatl_iso,0.9241424552473239
fatl_rdi,ufsl_qa,0.9241696148120501
ufsl_qa,fatl_rdi,0.9241696148120501
afsl_md,afsl_rd,0.9243067882882571
afsl_rd,afsl_md,0.9243067882882571
cfpl_nrdi04L,ufsr_iso,0.9244628730403713
ufsr_iso,cfpl_nrdi04L,0.9244628730403713
afsl_nrdi04L,afsr_iso,0.924665303209902
afsr_iso,afsl_nrdi04L,0.924665303209902
ufsr_iso,cfpl_nrdi02L,0.9246723282455351
cfpl_nrdi02L,ufsr_iso,0.9246723282455351
ufsr_nrdi04L,afsl_iso,0.9246737767979553
afsl_iso,ufsr_nrdi04L,0.9246737767979553
fatl_iso,fatl_qa,0.924766867948703
fatl_qa,fatl_iso,0.924766867948703
cfpl_iso,fatl_iso,0.9247829416977961
fatl_iso,cfpl_iso,0.9247829416977961
cfpl_nrdi04L,fatl_iso,0.9248316998701155
fatl_iso,cfpl_nrdi04L,0.9248316998701155
ufsr_iso,cfpl_rdi,0.9248412647081031
cfpl_rdi,ufsr_iso,0.9248412647081031
afsr_iso,afsl_nrdi02L,0.9248528983963786
afsl_nrdi02L,afsr_iso,0.9248528983963786
ufsl_nrdi04L,afsl_iso,0.9249440543774581
afsl_iso,ufsl_nrdi04L,0.9249440543774581
cfpl_nrdi02L,fatl_iso,0.9249484082721389
fatl_iso,cfpl_nrdi02L,0.9249484082721389
afsr_iso,afsl_rdi,0.9250043878727044
afsl_rdi,afsr_iso,0.9250043878727044
cfpl_rdi,fatl_iso,0.9250406177829816
fatl_iso,cfpl_rdi,0.9250406177829816
cfpl_iso,ufsr_iso,0.9251346002412472
ufsr_iso,cfpl_iso,0.9251346002412472
afsl_iso,ufsr_nrdi02L,0.925371478509122
ufsr_nrdi02L,afsl_iso,0.925371478509122
afsl_total_surface_area,afsl_diameter,0.9255612155476526
afsl_diameter,afsl_total_surface_area,0.9255612155476526
ufsl_nrdi02L,afsl_iso,0.9257033086710005
afsl_iso,ufsl_nrdi02L,0.9257033086710005
fatr_qa,fatr_iso,0.9258686463759884
fatr_iso,fatr_qa,0.9258686463759884
ufsr_rdi,afsl_iso,0.9259294545492371
afsl_iso,ufsr_rdi,0.9259294545492371
slfl_area_of_end_region_1,slfl_diameter,0.9259363078439432
slfl_diameter,slfl_area_of_end_region_1,0.9259363078439432
afsl_iso,fatl_nrdi04L,0.9261449302021453
fatl_nrdi04L,afsl_iso,0.9261449302021453
cfpl_total_area_of_end_regions,cfpl_area_of_end_region_2,0.9261821868529914
cfpl_area_of_end_region_2,cfpl_total_area_of_end_regions,0.9261821868529914
cfpr_iso,fatl_qa,0.9262396253008954
fatl_qa,cfpr_iso,0.9262396253008954
ufsl_rdi,afsl_iso,0.9263061001817063
afsl_iso,ufsl_rdi,0.9263061001817063
ufsl_qa,ufsl_nrdi06L,0.9263598953866136
ufsl_nrdi06L,ufsl_qa,0.9263598953866136
slfr_area_of_end_region_1,slfr_diameter,0.9265613262617913
slfr_diameter,slfr_area_of_end_region_1,0.9265613262617913
fatl_nrdi02L,afsl_iso,0.9266475038675351
afsl_iso,fatl_nrdi02L,0.9266475038675351
cfpl_number_of_tracts,cfpl_diameter,0.9266859929136191
cfpl_diameter,cfpl_number_of_tracts,0.9266859929136191
slfr_number_of_tracts,slfr_volume,0.9268038534628477
slfr_volume,slfr_number_of_tracts,0.9268038534628477
afsl_iso,fatl_rdi,0.9270373782461881
fatl_rdi,afsl_iso,0.9270373782461881
slfr_area_of_end_region_1,slfr_volume,0.9272541270618088
slfr_volume,slfr_area_of_end_region_1,0.9272541270618088
slfr_volume,slfr_area_of_end_region_2,0.9272592381129108
slfr_area_of_end_region_2,slfr_volume,0.9272592381129108
slfr_number_of_tracts,slfr_area_of_end_region_1,0.9274988710542929
slfr_area_of_end_region_1,slfr_number_of_tracts,0.9274988710542929
afsr_iso,cfpr_qa,0.9278031582690363
cfpr_qa,afsr_iso,0.9278031582690363
afsr_total_surface_area,afsr_total_area_of_end_regions,0.9280304864152973
afsr_total_area_of_end_regions,afsr_total_surface_area,0.9280304864152973
afsr_md,afsr_rd,0.9281459373857284
afsr_rd,afsr_md,0.9281459373857284
fatr_nrdi06L,afsl_qa,0.928263432433699
afsl_qa,fatr_nrdi06L,0.928263432433699
fatr_iso,cfpl_nrdi06L,0.9284074679718536
cfpl_nrdi06L,fatr_iso,0.9284074679718536
cfpr_qa,ufsr_nrdi06L,0.9288369783283471
ufsr_nrdi06L,cfpr_qa,0.9288369783283471
fatr_iso,cfpl_nrdi04L,0.9291129421070512
cfpl_nrdi04L,fatr_iso,0.9291129421070512
cfpl_nrdi02L,fatr_iso,0.9292321851675611
fatr_iso,cfpl_nrdi02L,0.9292321851675611
cfpl_rdi,fatr_iso,0.929326939650999
fatr_iso,cfpl_rdi,0.929326939650999
ufsr_nrdi06L,fatl_iso,0.9294664464424498
fatl_iso,ufsr_nrdi06L,0.9294664464424498
afsr_qa,cfpr_iso,0.9295687021777791
cfpr_iso,afsr_qa,0.9295687021777791
fatr_total_radius_of_end_regions,fatr_radius_of_end_region_1,0.9295799128153854
fatr_radius_of_end_region_1,fatr_total_radius_of_end_regions,0.9295799128153854
ufsl_qa,ufsl_nrdi04L,0.9297758391589644
ufsl_nrdi04L,ufsl_qa,0.9297758391589644
ufsl_qa,cfpr_iso,0.9300025509957404
cfpr_iso,ufsl_qa,0.9300025509957404
ufsl_qa,ufsl_nrdi02L,0.9303226136829754
ufsl_nrdi02L,ufsl_qa,0.9303226136829754
fatr_iso,cfpl_iso,0.9305761335684719
cfpl_iso,fatr_iso,0.9305761335684719
ufsl_qa,ufsl_rdi,0.9307542513653738
ufsl_rdi,ufsl_qa,0.9307542513653738
cfpr_total_area_of_end_regions,cfpr_area_of_end_region_2,0.9310629561431111
cfpr_area_of_end_region_2,cfpr_total_area_of_end_regions,0.9310629561431111
cfpr_iso,fatr_qa,0.9311213541185727
fatr_qa,cfpr_iso,0.9311213541185727
afsl_qa,fatr_nrdi04L,0.9311764646962146
fatr_nrdi04L,afsl_qa,0.9311764646962146
ufsl_iso,cfpr_iso,0.9312075554656235
cfpr_iso,ufsl_iso,0.9312075554656235
ufsr_nrdi04L,cfpr_qa,0.9312586522526747
cfpr_qa,ufsr_nrdi04L,0.9312586522526747
cfpl_qa,afsr_iso,0.9313127724571499
afsr_iso,cfpl_qa,0.9313127724571499
afsr_volume,afsr_area_of_end_region_1,0.9313417567452158
afsr_area_of_end_region_1,afsr_volume,0.9313417567452158
cfpl_nrdi06L,ufsl_iso,0.9315804050603107
ufsl_iso,cfpl_nrdi06L,0.9315804050603107
ufsr_nrdi02L,cfpr_qa,0.9316282842540717
cfpr_qa,ufsr_nrdi02L,0.9316282842540717
cfpl_total_area_of_end_regions,cfpl_total_surface_area,0.9316466223464842
cfpl_total_surface_area,cfpl_total_area_of_end_regions,0.9316466223464842
fatr_nrdi02L,afsl_qa,0.9316478438670662
afsl_qa,fatr_nrdi02L,0.9316478438670662
ufsr_nrdi06L,ufsr_qa,0.9319043544670603
ufsr_qa,ufsr_nrdi06L,0.9319043544670603
ufsr_rdi,cfpr_qa,0.9319159722951545
cfpr_qa,ufsr_rdi,0.9319159722951545
ufsr_iso,afsl_iso,0.9319709001765814
afsl_iso,ufsr_iso,0.9319709001765814
afsl_qa,fatr_rdi,0.9320190207822857
fatr_rdi,afsl_qa,0.9320190207822857
cfpl_total_area_of_end_regions,cfpl_diameter,0.9324692301257057
cfpl_diameter,cfpl_total_area_of_end_regions,0.9324692301257057
cfpr_nrdi06L,ufsl_iso,0.9326660642392139
ufsl_iso,cfpr_nrdi06L,0.9326660642392139
afsl_iso,ufsl_iso,0.9326898716974171
ufsl_iso,afsl_iso,0.9326898716974171
cfpl_nrdi04L,ufsl_iso,0.932761496110233
ufsl_iso,cfpl_nrdi04L,0.932761496110233
ufsr_nrdi04L,fatl_iso,0.9327735289391785
fatl_iso,ufsr_nrdi04L,0.9327735289391785
cfpl_number_of_tracts,cfpl_volume,0.9328772428887435
cfpl_volume,cfpl_number_of_tracts,0.9328772428887435
afsr_rdi,fatl_qa,0.9329197725096172
fatl_qa,afsr_rdi,0.9329197725096172
cfpl_nrdi02L,ufsl_iso,0.9329660064543976
ufsl_iso,cfpl_nrdi02L,0.9329660064543976
ufsl_iso,cfpl_rdi,0.9331312652647832
cfpl_rdi,ufsl_iso,0.9331312652647832
afsr_nrdi02L,fatl_qa,0.9332362055938724
fatl_qa,afsr_nrdi02L,0.9332362055938724
cfpl_iso,ufsl_iso,0.933297938363782
ufsl_iso,cfpl_iso,0.933297938363782
fatl_iso,ufsr_nrdi02L,0.9333003195602709
ufsr_nrdi02L,fatl_iso,0.9333003195602709
cfpr_nrdi06L,fatl_qa,0.9333851252457396
fatl_qa,cfpr_nrdi06L,0.9333851252457396
cfpr_nrdi04L,ufsl_iso,0.9334601143007372
ufsl_iso,cfpr_nrdi04L,0.9334601143007372
cfpr_nrdi02L,ufsl_iso,0.9335943353955694
ufsl_iso,cfpr_nrdi02L,0.9335943353955694
fatl_qa,afsr_nrdi04L,0.9336172285393038
afsr_nrdi04L,fatl_qa,0.9336172285393038
cfpr_rdi,ufsl_iso,0.9337011082890384
ufsl_iso,cfpr_rdi,0.9337011082890384
fatl_iso,ufsr_rdi,0.933715306125641
ufsr_rdi,fatl_iso,0.933715306125641
fatr_qa,afsr_rdi,0.9342813087637316
afsr_rdi,fatr_qa,0.9342813087637316
slfl_volume,slfl_number_of_tracts,0.9345029298180476
slfl_number_of_tracts,slfl_volume,0.9345029298180476
fatr_qa,afsr_nrdi02L,0.934606542146658
afsr_nrdi02L,fatr_qa,0.934606542146658
slfl_area_of_end_region_1,slfl_number_of_tracts,0.9346688046985624
slfl_number_of_tracts,slfl_area_of_end_region_1,0.9346688046985624
fatl_qa,cfpr_nrdi04L,0.9346742233290933
cfpr_nrdi04L,fatl_qa,0.9346742233290933
cfpr_nrdi02L,fatl_qa,0.9348963387624958
fatl_qa,cfpr_nrdi02L,0.9348963387624958
fatr_qa,afsr_nrdi04L,0.9349985009033761
afsr_nrdi04L,fatr_qa,0.9349985009033761
fatl_qa,cfpr_rdi,0.9350766475784299
cfpr_rdi,fatl_qa,0.9350766475784299
ufsr_qa,fatl_nrdi06L,0.935100136936014
fatl_nrdi06L,ufsr_qa,0.935100136936014
ufsr_qa,fatr_nrdi06L,0.9354770890732607
fatr_nrdi06L,ufsr_qa,0.9354770890732607
fatl_qa,afsr_nrdi06L,0.9355943046474423
afsr_nrdi06L,fatl_qa,0.9355943046474423
fatl_nrdi06L,afsr_rdi,0.935826786906362
afsr_rdi,fatl_nrdi06L,0.935826786906362
afsr_qa,fatl_qa,0.9358801231355958
fatl_qa,afsr_qa,0.9358801231355958
cfpr_rdi,fatr_iso,0.9359406628059858
fatr_iso,cfpr_rdi,0.9359406628059858
slfl_area_of_end_region_1,slfl_trunk_volume,0.9359480696229986
slfl_trunk_volume,slfl_area_of_end_region_1,0.9359480696229986
fatr_iso,cfpr_nrdi02L,0.9359565092616493
cfpr_nrdi02L,fatr_iso,0.9359565092616493
cfpr_nrdi04L,fatr_iso,0.9359732279447041
fatr_iso,cfpr_nrdi04L,0.9359732279447041
fatr_iso,cfpr_nrdi06L,0.9360074629442181
cfpr_nrdi06L,fatr_iso,0.9360074629442181
afsl_qa,fatl_nrdi06L,0.9360461116850118
fatl_nrdi06L,afsl_qa,0.9360461116850118
afsr_nrdi02L,fatl_nrdi06L,0.9361978742814998
fatl_nrdi06L,afsr_nrdi02L,0.9361978742814998
afsr_iso,ufsr_iso,0.9365739480539493
ufsr_iso,afsr_iso,0.9365739480539493
ufsr_iso,afsr_rdi,0.936628529377786
afsr_rdi,ufsr_iso,0.936628529377786
afsr_nrdi04L,fatl_nrdi06L,0.9366457384220211
fatl_nrdi06L,afsr_nrdi04L,0.9366457384220211
ufsr_iso,afsr_nrdi02L,0.9366944682744436
afsr_nrdi02L,ufsr_iso,0.9366944682744436
ufsr_iso,afsr_nrdi04L,0.9367676396698298
afsr_nrdi04L,ufsr_iso,0.9367676396698298
ufsr_nrdi04L,ufsr_qa,0.9370209709672169
ufsr_qa,ufsr_nrdi04L,0.9370209709672169
afsr_nrdi06L,fatr_qa,0.9370409941566874
fatr_qa,afsr_nrdi06L,0.9370409941566874
afsr_nrdi06L,ufsr_iso,0.9370434568182988
ufsr_iso,afsr_nrdi06L,0.9370434568182988
fatr_iso,ufsr_nrdi06L,0.9371116733420846
ufsr_nrdi06L,fatr_iso,0.9371116733420846
slfr_total_surface_area,slfr_total_area_of_end_regions,0.9374635327962101
slfr_total_area_of_end_regions,slfr_total_surface_area,0.9374635327962101
cfpr_nrdi06L,fatr_qa,0.9377646107853825
fatr_qa,cfpr_nrdi06L,0.9377646107853825
ufsr_nrdi02L,ufsr_qa,0.9378790253604974
ufsr_qa,ufsr_nrdi02L,0.9378790253604974
ufsr_qa,fatl_nrdi04L,0.9378864275226311
fatl_nrdi04L,ufsr_qa,0.9378864275226311
afsl_qa,fatl_nrdi04L,0.9381864805219257
fatl_nrdi04L,afsl_qa,0.9381864805219257
ufsr_qa,fatl_nrdi02L,0.9382962400530388
fatl_nrdi02L,ufsr_qa,0.9382962400530388
ufsr_qa,fatr_nrdi04L,0.9383454159721671
fatr_nrdi04L,ufsr_qa,0.9383454159721671
fatr_iso,cfpr_iso,0.9384253488509045
cfpr_iso,fatr_iso,0.9384253488509045
afsl_qa,fatl_nrdi02L,0.9384795563564925
fatl_nrdi02L,afsl_qa,0.9384795563564925
ufsr_qa,ufsr_rdi,0.93856591259641
ufsr_rdi,ufsr_qa,0.93856591259641
fatl_rdi,ufsr_qa,0.9386087462791963
ufsr_qa,fatl_rdi,0.9386087462791963
fatr_qa,cfpr_nrdi04L,0.9386455536885269
cfpr_nrdi04L,fatr_qa,0.9386455536885269
cfpl_number_of_tracts,cfpl_total_area_of_end_regions,0.9386612970186492
cfpl_total_area_of_end_regions,cfpl_number_of_tracts,0.9386612970186492
afsl_qa,fatl_rdi,0.9386972603011292
fatl_rdi,afsl_qa,0.9386972603011292
fatr_qa,cfpr_nrdi02L,0.9387939220911585
cfpr_nrdi02L,fatr_qa,0.9387939220911585
fatr_nrdi02L,ufsr_qa,0.9388076691204436
ufsr_qa,fatr_nrdi02L,0.9388076691204436
afsr_rdi,fatl_nrdi04L,0.9388257572229202
fatl_nrdi04L,afsr_rdi,0.9388257572229202
cfpr_rdi,fatr_qa,0.9389136686671491
fatr_qa,cfpr_rdi,0.9389136686671491
afsr_nrdi06L,fatl_nrdi06L,0.9389941896640615
fatl_nrdi06L,afsr_nrdi06L,0.9389941896640615
afsr_number_of_tracts,afsr_diameter,0.9390049427250556
afsr_diameter,afsr_number_of_tracts,0.9390049427250556
ufsr_nrdi04L,fatr_iso,0.9391521610139234
fatr_iso,ufsr_nrdi04L,0.9391521610139234
afsr_nrdi02L,fatl_nrdi04L,0.9391635965279034
fatl_nrdi04L,afsr_nrdi02L,0.9391635965279034
fatr_rdi,ufsr_qa,0.9391716516450201
ufsr_qa,fatr_rdi,0.9391716516450201
afsr_rdi,fatl_nrdi02L,0.9392749461054658
fatl_nrdi02L,afsr_rdi,0.9392749461054658
ufsr_qa,afsr_iso,0.9393365513689196
afsr_iso,ufsr_qa,0.9393365513689196
ufsr_nrdi02L,fatr_iso,0.9394531260431457
fatr_iso,ufsr_nrdi02L,0.9394531260431457
cfpr_nrdi06L,ufsl_qa,0.9395098940741485
ufsl_qa,cfpr_nrdi06L,0.9395098940741485
fatl_nrdi04L,afsr_nrdi04L,0.939570607874114
afsr_nrdi04L,fatl_nrdi04L,0.939570607874114
afsr_nrdi02L,fatl_nrdi02L,0.9396066534725293
fatl_nrdi02L,afsr_nrdi02L,0.9396066534725293
afsr_rdi,fatl_rdi,0.939620429890563
fatl_rdi,afsr_rdi,0.939620429890563
cfpr_iso,afsr_iso,0.9396253194508015
afsr_iso,cfpr_iso,0.9396253194508015
fatr_iso,ufsr_rdi,0.9396846038672835
ufsr_rdi,fatr_iso,0.9396846038672835
afsr_nrdi02L,fatl_rdi,0.9399470966490734
fatl_rdi,afsr_nrdi02L,0.9399470966490734
cfpr_nrdi06L,afsr_qa,0.9399935704514333
afsr_qa,cfpr_nrdi06L,0.9399935704514333
afsr_nrdi04L,fatl_nrdi02L,0.9400061312201066
fatl_nrdi02L,afsr_nrdi04L,0.9400061312201066
ufsl_nrdi06L,fatr_nrdi06L,0.9401534951342366
fatr_nrdi06L,ufsl_nrdi06L,0.9401534951342366
fatr_rdi,ufsl_nrdi06L,0.9401599003884622
ufsl_nrdi06L,fatr_rdi,0.9401599003884622
ufsl_nrdi06L,fatr_nrdi02L,0.9402117998875211
fatr_nrdi02L,ufsl_nrdi06L,0.9402117998875211
ufsl_nrdi06L,fatr_nrdi04L,0.940257355739248
fatr_nrdi04L,ufsl_nrdi06L,0.940257355739248
afsr_nrdi04L,fatl_rdi,0.9403403817904646
fatl_rdi,afsr_nrdi04L,0.9403403817904646
ufsl_qa,cfpr_nrdi04L,0.94063606931938
cfpr_nrdi04L,ufsl_qa,0.94063606931938
ufsl_iso,ufsr_qa,0.9406764085389454
ufsr_qa,ufsl_iso,0.9406764085389454
ufsl_nrdi06L,cfpr_qa,0.9406955047479487
cfpr_qa,ufsl_nrdi06L,0.9406955047479487
ufsl_iso,afsr_iso,0.9407566995313887
afsr_iso,ufsl_iso,0.9407566995313887
ufsl_qa,cfpr_nrdi02L,0.9408293435320864
cfpr_nrdi02L,ufsl_qa,0.9408293435320864
cfpl_trunk_volume,cfpl_total_area_of_end_regions,0.9408806115054392
cfpl_total_area_of_end_regions,cfpl_trunk_volume,0.9408806115054392
ufsl_qa,cfpr_rdi,0.9409852307151356
cfpr_rdi,ufsl_qa,0.9409852307151356
ufsr_iso,cfpr_nrdi06L,0.9410781420927617
cfpr_nrdi06L,ufsr_iso,0.9410781420927617
fatr_qa,afsr_qa,0.9411463712482651
afsr_qa,fatr_qa,0.9411463712482651
afsr_qa,cfpr_nrdi04L,0.9411880671810839
cfpr_nrdi04L,afsr_qa,0.9411880671810839
ufsr_iso,cfpr_nrdi04L,0.9412076767395211
cfpr_nrdi04L,ufsr_iso,0.9412076767395211
cfpr_nrdi02L,ufsr_iso,0.9412215538767222
ufsr_iso,cfpr_nrdi02L,0.9412215538767222
cfpr_rdi,ufsr_iso,0.9412300810464402
ufsr_iso,cfpr_rdi,0.9412300810464402
afsr_iso,afsr_qa,0.941303548243035
afsr_qa,afsr_iso,0.941303548243035
ufsr_nrdi06L,afsr_rdi,0.9413068559860044
afsr_rdi,ufsr_nrdi06L,0.9413068559860044
cfpr_nrdi02L,afsr_qa,0.9413930892826159
afsr_qa,cfpr_nrdi02L,0.9413930892826159
cfpr_iso,afsl_qa,0.9415032545436017
afsl_qa,cfpr_iso,0.9415032545436017
afsr_nrdi02L,ufsr_nrdi06L,0.9415046808214398
ufsr_nrdi06L,afsr_nrdi02L,0.9415046808214398
ufsl_nrdi04L,fatr_nrdi06L,0.9415279878090627
fatr_nrdi06L,ufsl_nrdi04L,0.9415279878090627
afsr_qa,cfpr_rdi,0.9415584852915501
cfpr_rdi,afsr_qa,0.9415584852915501
fatl_nrdi04L,afsr_nrdi06L,0.9416913294199808
afsr_nrdi06L,fatl_nrdi04L,0.9416913294199808
fatr_nrdi06L,ufsl_nrdi02L,0.941710785585604
ufsl_nrdi02L,fatr_nrdi06L,0.941710785585604
ufsr_nrdi06L,afsr_nrdi04L,0.9417400977499467
afsr_nrdi04L,ufsr_nrdi06L,0.9417400977499467
ufsl_rdi,fatr_nrdi06L,0.9418456713094387
fatr_nrdi06L,ufsl_rdi,0.9418456713094387
fatr_nrdi04L,ufsl_nrdi04L,0.9420449901952351
ufsl_nrdi04L,fatr_nrdi04L,0.9420449901952351
ufsl_nrdi04L,fatr_nrdi02L,0.9420750812852668
fatr_nrdi02L,ufsl_nrdi04L,0.9420750812852668
fatl_nrdi02L,afsr_nrdi06L,0.9420848744104792
afsr_nrdi06L,fatl_nrdi02L,0.9420848744104792
fatr_rdi,ufsl_nrdi04L,0.9420851818200613
ufsl_nrdi04L,fatr_rdi,0.9420851818200613
cfpl_number_of_tracts,cfpl_total_surface_area,0.9421009267416818
cfpl_total_surface_area,cfpl_number_of_tracts,0.9421009267416818
fatl_nrdi06L,ufsl_nrdi06L,0.9421290225349958
ufsl_nrdi06L,fatl_nrdi06L,0.9421290225349958
cfpl_qa,ufsr_nrdi06L,0.9422884033754226
ufsr_nrdi06L,cfpl_qa,0.9422884033754226
ufsl_nrdi02L,fatr_nrdi04L,0.9423003649388441
fatr_nrdi04L,ufsl_nrdi02L,0.9423003649388441
ufsr_iso,cfpr_iso,0.9423243277363356
cfpr_iso,ufsr_iso,0.9423243277363356
ufsl_nrdi02L,fatr_nrdi02L,0.9423437491337905
fatr_nrdi02L,ufsl_nrdi02L,0.9423437491337905
ufsl_nrdi02L,fatr_rdi,0.9423647453186651
fatr_rdi,ufsl_nrdi02L,0.9423647453186651
afsr_diameter,afsr_total_surface_area,0.9423746431448278
afsr_total_surface_area,afsr_diameter,0.9423746431448278
fatl_rdi,afsr_nrdi06L,0.9423846227360607
afsr_nrdi06L,fatl_rdi,0.9423846227360607
ufsl_rdi,fatr_nrdi04L,0.942493946220639
fatr_nrdi04L,ufsl_rdi,0.942493946220639
ufsl_rdi,fatr_nrdi02L,0.9425480819509098
fatr_nrdi02L,ufsl_rdi,0.9425480819509098
ufsr_nrdi06L,fatl_nrdi06L,0.9425570845375459
fatl_nrdi06L,ufsr_nrdi06L,0.9425570845375459
fatr_rdi,ufsl_rdi,0.9425778907201013
