0,N
trunk volume(mm^3)	8980.93,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	7
branch volume(mm^3)	5906.01,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	8
total surface area(mm^2)	26000.7,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	9
total radius of end regions(mm)	20.5713,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	10
total area of end regions(mm^2)	1947.78,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	11
irregularity	7.80617,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	12
area of end region 1(mm^2)	950.876,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	13
radius of end region 1(mm)	9.6245,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	14
irregularity of end region 1	0.306043,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	15
area of end region 2(mm^2)	996.902,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	16
radius of end region 2(mm)	10.9468,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	17
irregularity of end region 2	0.377635,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	18
qa	0.0831802,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	19
dti_fa	0.334414,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	20
md	0.902424,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	21
ad	1.20238,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	22
rd	0.752447,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	23
iso	0.285903,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	24
rdi	0.18603,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	25
nrdi02L	0.238914,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	26
nrdi04L	0.0939951,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	27
nrdi06L	0.0146355,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	28
,sub-10523_dwi.Uncinate_Fasciculus_L.stat.txt	29
